"quad","year","SP_ID","OBJECTID","species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge"
"q27",37,"119",75,"Andropogon gerardii",29.30773,67.66025,50.32196,3,0,0,67,28.9174575805664,0
"q27",37,"120",80,"Andropogon gerardii",5.234344,3.759141,50.33475,4,0,0,56,2.42619109153748,0
"q27",37,"121",82,"Andropogon gerardii",10.58645,6.038523,48.57556,4,0,0,56,3.89223742485046,0
"q27",37,"122",78,"Andropogon gerardii",4.803748,88.31916,48.81533,2,0,0,88,10.2118225097656,0
"q27",37,"123",84,"Andropogon gerardii",38.81418,1.914459,42.87206,4,1,0,62,-0.167182147502899,1
"q27",37,"124",85,"Andropogon gerardii",3.446542,28.66134,46.61254,3,0,0,74,27.5375328063965,0
"q27",37,"125",86,"Andropogon gerardii",6.045109,32.71272,46.05651,3,0,0,74,31.5198192596436,0
"q27",37,"126",89,"Andropogon gerardii",6.925676,4.252589,45.869,4,0,0,56,3.04416584968567,0
"q27",37,"127",87,"Andropogon gerardii",5.540471,43.55745,46.08007,4,0,0,52,42.2974739074707,0
"q27",37,"128",90,"Andropogon gerardii",12.24067,14.67955,45.64091,4,0,0,56,12.3427324295044,0
"q27",37,"129",88,"Andropogon gerardii",3.110478,73.99262,45.57214,3,0,0,67,24.9726486206055,0
"q27",37,"130",95,"Andropogon gerardii",5.595596,29.70158,44.94198,3,0,0,74,28.342679977417,0
"q27",37,"131",96,"Andropogon gerardii",19.37007,21.46482,43.97232,4,1,0,57,18.6504592895508,0
"q27",37,"132",93,"Andropogon gerardii",4.162782,92.32928,44.4888,2,1,0,89,6.47813415527344,0
"q27",37,"133",99,"Andropogon gerardii",4.850221,35.02217,43.88362,4,0,0,60,33.8116035461426,0
"q27",37,"134",97,"Andropogon gerardii",2.074207,78.0735,44.01344,3,0,1,75,21.2063980102539,0
"q27",37,"135",98,"Andropogon gerardii",7.372641,81.61195,43.26683,2,0,0,88,16.5824203491211,0
"q27",37,"136",101,"Andropogon gerardii",2.588747,48.96616,43.51336,4,0,0,52,42.2047538757324,0
"q27",37,"137",103,"Andropogon gerardii",12.24206,10.51044,43.00195,4,0,0,56,8.20020008087158,0
"q27",37,"138",104,"Andropogon gerardii",9.134395,47.22188,41.73737,4,1,0,52,39.2799453735352,0
"q27",37,"139",107,"Andropogon gerardii",9.463573,12.74984,40.92403,4,0,0,56,10.2652149200439,0
"q27",37,"140",108,"Andropogon gerardii",8.842846,52.86135,39.47468,4,0,0,52,37.6140785217285,0
"q27",37,"141",111,"Andropogon gerardii",6.271923,18.2871,39.13472,4,0,0,61,16.5555591583252,0
"q27",37,"142",109,"Andropogon gerardii",8.654226,49.76445,38.58199,4,0,0,52,36.5648803710938,0
"q27",37,"143",113,"Andropogon gerardii",10.96589,6.313475,37.02179,4,0,0,62,4.56472063064575,0
"q27",37,"144",112,"Andropogon gerardii",0.7285371,21.66257,38.47337,4,0,0,61,21.2337646484375,0
"q27",37,"145",114,"Andropogon gerardii",12.20376,10.09578,37.10236,4,1,0,56,7.38873720169067,0
"q27",37,"146",118,"Andropogon gerardii",3.411434,33.94918,36.9633,4,0,0,60,32.7736129760742,0
"q27",37,"147",117,"Andropogon gerardii",6.112437,46.59443,36.38808,4,0,0,60,34.5474014282227,0
"q27",37,"148",119,"Andropogon gerardii",9.56179,12.87004,34.80988,4,0,0,56,10.5323152542114,0
"q27",37,"149",120,"Andropogon gerardii",7.455051,34.74415,34.97595,4,1,0,60,32.9360656738281,0
"q27",37,"150",121,"Andropogon gerardii",3.478721,19.11877,35.11895,4,0,0,61,17.7360858917236,0
"q27",37,"151",123,"Andropogon gerardii",9.601496,6.306943,31.93556,4,0,0,63,4.53565311431885,0
"q27",37,"152",122,"Andropogon gerardii",4.823906,68.65224,31.9693,3,0,1,75,30.1949768066406,0
"q27",37,"153",126,"Andropogon gerardii",3.774647,0.607604,31.83469,4,0,0,62,-0.239402487874031,1
"q27",37,"154",125,"Andropogon gerardii",9.913591,27.57325,30.69525,4,1,0,60,26.1631736755371,0
"q27",37,"155",127,"Andropogon gerardii",15.49497,35.53449,30.74583,4,1,0,60,28.6360721588135,0
"q27",37,"156",130,"Andropogon gerardii",7.354125,11.58308,30.24937,4,0,0,63,9.48631763458252,0
"q27",37,"157",129,"Andropogon gerardii",3.47819,47.90309,29.89908,3,0,0,76,28.3801002502441,0
"q27",37,"158",131,"Andropogon gerardii",9.64116,17.64047,29.57006,4,0,0,63,15.4392919540405,0
"q27",37,"159",134,"Andropogon gerardii",11.02597,3.474579,29.37115,4,0,0,63,1.39003705978394,0
"q27",37,"160",128,"Andropogon gerardii",5.768941,87.22756,29.21139,3,0,0,78,11.2375183105469,0
"q27",37,"161",133,"Andropogon gerardii",32.85873,54.85162,27.30861,3,1,0,76,23.8028717041016,0
"q27",37,"162",132,"Andropogon gerardii",5.288394,90.14076,28.27521,3,0,0,78,8.43479919433594,0
"q27",37,"163",137,"Andropogon gerardii",8.268403,7.591388,27.41302,4,0,0,63,6.11316728591919,0
"q27",37,"164",140,"Andropogon gerardii",11.89378,1.30573,25.98686,4,1,0,63,-0.308572292327881,1
"q27",37,"165",144,"Andropogon gerardii",7.45186,37.76947,22.66018,4,0,0,60,21.0118179321289,0
"q27",37,"166",146,"Andropogon gerardii",8.462996,12.86643,21.29998,4,0,0,63,11.103551864624,0
"q27",37,"167",150,"Andropogon gerardii",6.477389,16.11582,20.00838,4,0,0,63,14.914270401001,0
"q27",37,"168",149,"Andropogon gerardii",11.16766,53.44003,19.47376,3,0,0,82,17.3844337463379,0
"q27",37,"169",151,"Andropogon gerardii",4.331378,29.7053,19.29504,2,0,0,91,17.7168426513672,0
"q27",37,"170",155,"Andropogon gerardii",13.10755,33.08579,17.40286,4,1,1,63,15.2998819351196,0
"q27",37,"171",157,"Andropogon gerardii",5.624834,14.39036,17.43322,4,0,0,63,13.0481405258179,0
"q27",37,"172",158,"Andropogon gerardii",2.527364,85.42021,16.06689,3,0,0,81,13.6881408691406,0
"q27",37,"173",162,"Andropogon gerardii",10.10922,51.31894,14.07996,3,1,0,82,11.6453237533569,0
"q27",37,"174",164,"Andropogon gerardii",0.7285364,68.87598,13.01088,3,0,1,82,12.5228519439697,0
"q27",37,"175",168,"Andropogon gerardii",60.36744,5.50507,8.72882,3,1,0,83,1.44700741767883,0
"q27",37,"176",167,"Andropogon gerardii",10.95488,30.96778,11.34888,2,1,0,91,9.35842227935791,0
"q27",37,"177",165,"Andropogon gerardii",3.452466,85.99515,11.91612,3,1,0,87,11.0239543914795,0
"q27",37,"178",171,"Andropogon gerardii",9.782826,46.41798,9.110293,3,0,0,84,7.2534646987915,0
"q27",37,"179",172,"Andropogon gerardii",15.841,42.40522,7.655612,3,1,0,84,5.21062850952148,0
"q27",37,"180",174,"Andropogon gerardii",10.62854,65.99449,7.137506,3,1,0,82,4.99370670318604,0
"q27",37,"181",173,"Andropogon gerardii",2.29713,85.74031,7.616006,3,0,0,87,6.48167085647583,0
"q27",37,"182",175,"Andropogon gerardii",4.858342,71.70393,6.914183,3,0,0,82,5.37146329879761,0
"q27",37,"183",177,"Andropogon gerardii",12.01557,61.353,4.575736,3,0,0,82,2.12383317947388,0
"q27",37,"184",180,"Andropogon gerardii",3.113209,84.72562,4.130066,3,1,0,87,3.06822395324707,1
"q27",37,"185",182,"Andropogon gerardii",9.466076,39.45255,2.839478,3,0,0,84,0.963125884532928,1
"q27",37,"186",183,"Andropogon gerardii",6.794615,63.13033,2.023607,3,0,0,82,0.00815610308200121,1
"q27",37,"187",186,"Andropogon gerardii",3.281224,32.6819,1.430729,1,0,0,93,0.459460854530334,1
"q27",38,"1",2,"Andropogon gerardii",21.245,83.925,98.46543,5,1,1,40,-0.349998474121094,1
"q27",38,"2",3,"Andropogon gerardii",5.2625,30.35,98.87284,5,0,1,37,-0.0999984741210938,1
"q27",38,"6",7,"Andropogon gerardii",7.830001,74.525,95.95988,5,0,0,40,2.55000305175781,0
"q27",38,"9",10,"Andropogon gerardii",26.5125,8.6,93.37654,5,0,0,36,3.94999694824219,0
"q27",38,"10",11,"Andropogon gerardii",4.725001,69.875,94.08241,5,0,0,40,4.80000305175781,0
"q27",38,"11",12,"Andropogon gerardii",23.33001,22.825,91.70247,5,1,0,36,6.15000152587891,0
"q27",38,"12",13,"Andropogon gerardii",9.450004,80.8,91.83796,5,0,0,40,6.65000152587891,0
"q27",38,"18",19,"Andropogon gerardii",11.02,49.05,88.4037,4,1,1,65,10.1500015258789,0
"q27",38,"19",20,"Andropogon gerardii",20.50748,98.575,84.94043,4,1,0,67,-0.199996948242188,1
"q27",38,"20",21,"Andropogon gerardii",7.409997,73.275,86.16327,5,0,0,40,12.5,0
"q27",38,"23",24,"Andropogon gerardii",7.865003,95.64999,84.9284,4,0,0,67,3,0
"q27",38,"24",25,"Andropogon gerardii",14.0075,20.675,84.73457,5,1,0,46,13.5999984741211,0
"q27",38,"25",26,"Andropogon gerardii",61.085,78.275,80.83858,5,0,0,40,14.4499969482422,0
"q27",38,"27",28,"Andropogon gerardii",13.7725,86.85001,83.40586,4,0,1,67,11.3000030517578,0
"q27",38,"31",32,"Andropogon gerardii",9.1125,1.475,76.09691,5,1,0,46,0.100000001490116,1
"q27",38,"33",34,"Andropogon gerardii",9.725002,19.925,71.57284,5,1,0,46,17.5,0
"q27",38,"34",35,"Andropogon gerardii",19.89,52.35,69.525,4,1,0,70,28.6999969482422,0
"q27",38,"35",36,"Andropogon gerardii",10.0225,79.75,69.85371,4,0,0,67,18,0
"q27",38,"37",38,"Andropogon gerardii",15.5925,85.425,67.58118,4,1,0,67,11.75,0
"q27",38,"39",40,"Andropogon gerardii",47.6375,71,63.83827,4,1,0,67,24.9000015258789,0
"q27",38,"40",41,"Andropogon gerardii",26.3525,31.4,62.76482,5,1,0,57,27.8999996185303,0
"q27",38,"41",42,"Andropogon gerardii",11.5325,25.475,61.83781,5,1,0,57,23.1499996185303,0
"q27",38,"45",46,"Andropogon gerardii",21.485,5.1,57.22994,5,1,0,54,2.59999990463257,0
"q27",38,"47",48,"Andropogon gerardii",24.0075,13.8,54.45401,5,1,0,57,11.5500001907349,0
"q27",38,"48",49,"Andropogon gerardii",46.925,63.45,54.45401,4,1,0,67,32.25,0
"q27",38,"49",50,"Andropogon gerardii",43.76,82.525,51.46235,4,0,0,67,13.75,0
"q27",38,"51",52,"Andropogon gerardii",15.9025,94.675,45.64692,3,0,0,89,2.84999847412109,0
"q27",38,"52",53,"Andropogon gerardii",34.11,44.75,43.86574,5,1,0,52,39.4000015258789,0
"q27",38,"55",56,"Andropogon gerardii",28.6825,3.975,41.35463,5,1,0,62,1,0
"q27",38,"56",57,"Andropogon gerardii",11.84,97.2,39.47839,3,1,0,89,0.75,1
"q27",38,"57",58,"Andropogon gerardii",24.33,34.7,38.48951,5,0,0,60,31.8500003814697,0
"q27",38,"58",59,"Andropogon gerardii",11.385,22.125,38.60031,5,1,0,57,20,0
"q27",38,"59",60,"Andropogon gerardii",31.0825,12.625,36.14846,5,1,0,56,8.85000038146973,0
"q27",38,"60",61,"Andropogon gerardii",8.985001,26.125,34.27284,5,0,0,60,24.1000003814697,0
"q27",38,"61",62,"Andropogon gerardii",15.2325,33.475,30.42222,5,0,0,60,28.3999996185303,0
"q27",38,"62",63,"Andropogon gerardii",15.79,2.825,30.09691,5,0,0,63,0.200000002980232,0
"q27",38,"65",66,"Andropogon gerardii",19.38,54.425,27.99352,4,0,0,76,25.5499992370605,0
"q27",38,"67",68,"Andropogon gerardii",13.6175,59.625,24.51266,4,1,0,76,22.3500003814697,0
"q27",38,"74",75,"Andropogon gerardii",30.005,43.3,17.94568,4,1,0,82,14.8000001907349,0
"q27",38,"75",76,"Andropogon gerardii",12.5375,34.875,16.21944,5,0,0,63,14.4499998092651,0
"q27",38,"76",77,"Andropogon gerardii",6.4175,63.1,13.02623,4,0,0,82,11.6499996185303,0
"q27",38,"77",78,"Andropogon gerardii",16.225,30.575,11.77099,5,1,0,63,8.85000038146973,0
"q27",38,"78",79,"Andropogon gerardii",19.12,49.7,12.1216,4,1,0,82,9.64999961853027,0
"q27",38,"81",82,"Andropogon gerardii",40.0025,41.075,8.108025,4,0,0,84,4.84999990463257,0
"q27",38,"83",84,"Andropogon gerardii",3.492502,94.375,7.310493,4,0,1,87,4.19999694824219,0
"q27",38,"84",85,"Andropogon gerardii",18.3125,24.075,5.586729,3,0,0,91,2.75,0
"q27",38,"85",86,"Andropogon gerardii",24.51,8.525,4.817593,4,0,0,83,1.70000004768372,0
"q27",38,"86",87,"Andropogon gerardii",9.6525,1.95,3.268364,4,0,0,83,0.25,1
"q27",38,"87",88,"Andropogon gerardii",42.4025,89.02499,1.627469,4,0,0,87,0.100000001490116,1
"q27",39,"43",4,"Andropogon gerardii",5.521263,82.20258,98.28898,6,0,0,40,0.693367004394531,1
"q27",39,"44",8,"Andropogon gerardii",3.558038,95.85634,95.8117,5,1,1,67,2.95094299316406,0
"q27",39,"45",10,"Andropogon gerardii",5.765474,43.72974,94.9745,1,1,0,94,3.78670501708984,0
"q27",39,"46",13,"Andropogon gerardii",8.516986,20.8183,88.84559,6,1,0,36,9.49677276611328,0
"q27",39,"47",17,"Andropogon gerardii",14.91744,18.74301,84.58862,6,1,0,46,13.3245162963867,0
"q27",39,"48",21,"Andropogon gerardii",9.495477,56.93203,80.84296,6,1,1,40,17.6748809814453,0
"q27",39,"49",23,"Andropogon gerardii",6.117416,66.05112,78.44485,6,1,1,40,20.1262969970703,0
"q27",39,"50",27,"Andropogon gerardii",15.73329,11.5325,74.65401,6,0,0,46,9.32973480224609,0
"q27",39,"51",28,"Andropogon gerardii",21.87114,2.566807,74.07492,6,0,0,46,0.214979469776154,1
"q27",39,"52",30,"Andropogon gerardii",12.73872,27.14722,68.49432,6,1,0,57,24.8814392089844,0
"q27",39,"53",31,"Andropogon gerardii",10.75162,49.55937,67.89353,5,1,0,70,30.3768844604492,0
"q27",39,"54",33,"Andropogon gerardii",18.5059,17.75308,64.8353,6,1,0,46,15.2646684646606,0
"q27",39,"55",34,"Andropogon gerardii",11.77919,4.131804,64.67316,6,0,0,54,1.76265549659729,0
"q27",39,"56",36,"Andropogon gerardii",12.78476,91.53218,60.86036,5,1,0,67,6.61864471435547,0
"q27",39,"57",38,"Andropogon gerardii",8.930765,4.137229,60.63247,6,0,0,54,2.3002450466156,0
"q27",39,"58",39,"Andropogon gerardii",33.69651,72.5965,57.21198,5,1,0,67,24.4602127075195,0
"q27",39,"59",40,"Andropogon gerardii",8.133286,24.08683,58.34861,6,1,0,57,22.5402240753174,0
"q27",39,"60",41,"Andropogon gerardii",42.31574,10.30219,55.97937,6,0,0,57,6.74336194992065,0
"q27",39,"61",43,"Andropogon gerardii",80.26151,60.12066,50.17536,5,1,0,67,35.4816665649414,0
"q27",39,"62",44,"Andropogon gerardii",13.29692,1.304378,51.51965,6,0,0,54,-0.0143861724063754,1
"q27",39,"63",45,"Andropogon gerardii",12.6475,68.15416,51.25586,5,0,0,67,29.6674270629883,0
"q27",39,"64",47,"Andropogon gerardii",9.849183,7.134492,49.97546,6,0,0,57,4.88297176361084,0
"q27",39,"65",48,"Andropogon gerardii",13.02062,14.94488,47.21984,6,0,0,57,12.7569761276245,0
"q27",39,"66",52,"Andropogon gerardii",13.3446,26.48373,42.01542,6,0,0,57,24.3573627471924,0
"q27",39,"67",54,"Andropogon gerardii",20.56573,4.227736,40.28308,6,0,0,62,1.42144548892975,0
"q27",39,"68",55,"Andropogon gerardii",12.16308,12.26846,39.97532,6,0,0,56,9.97798347473145,0
"q27",39,"69",57,"Andropogon gerardii",18.38962,50.82386,36.34258,6,1,0,52,33.7950210571289,0
"q27",39,"70",58,"Andropogon gerardii",6.919309,98.11926,34.46459,4,0,0,89,0.457130432128906,1
"q27",39,"71",62,"Andropogon gerardii",5.057786,8.110105,31.90927,6,0,0,56,6.30082654953003,0
"q27",39,"72",65,"Andropogon gerardii",16.07206,11.57762,28.37793,6,0,0,56,9.16170120239258,0
"q27",39,"73",74,"Andropogon gerardii",8.794505,44.5352,14.8923,5,0,0,82,12.6469678878784,0
"q27",39,"74",75,"Andropogon gerardii",8.014475,33.71171,14.79687,6,0,0,63,13.0076990127563,0
"q27",39,"75",76,"Andropogon gerardii",13.97272,48.2854,13.43109,5,0,0,82,10.8560314178467,0
"q27",39,"76",77,"Andropogon gerardii",18.49872,81.4157,12.20012,5,1,1,87,9.18708419799805,0
"q27",40,"59",7,"Andropogon gerardii",3.347641,94.74332,96.69476,6,0,0,67,1.97510528564453,1
"q27",40,"60",13,"Andropogon gerardii",3.940393,92.36665,94.18312,6,0,0,67,4.25352478027344,0
"q27",40,"61",12,"Andropogon gerardii",10.02807,20.48846,92.48735,7,0,0,36,5.75897216796875,0
"q27",40,"62",14,"Andropogon gerardii",3.215351,44.27869,92.43525,2,0,0,94,6.52190399169922,0
"q27",40,"63",18,"Andropogon gerardii",16.92399,16.88195,87.14317,7,0,0,46,10.0577697753906,0
"q27",40,"64",20,"Andropogon gerardii",7.996869,51.61093,87.9108,6,0,1,65,10.403450012207,0
"q27",40,"65",23,"Andropogon gerardii",4.575447,96.01324,86.93675,6,0,1,67,2.91752624511719,1
"q27",40,"66",24,"Andropogon gerardii",6.84296,68.66921,85.28505,7,0,0,40,12.886116027832,0
"q27",40,"67",26,"Andropogon gerardii",8.23427,41.30954,83.52103,1,0,0,95,14.6592788696289,0
"q27",40,"68",27,"Andropogon gerardii",24.42612,50.28482,81.61384,7,0,0,40,15.6663513183594,0
"q27",40,"69",29,"Andropogon gerardii",6.969816,56.66271,80.14253,7,0,0,40,18.1934509277344,0
"q27",40,"70",30,"Andropogon gerardii",1.597547,68.39114,80.80965,7,0,0,40,18.4359817504883,0
"q27",40,"71",33,"Andropogon gerardii",2.689526,66.02258,79.42282,7,0,0,40,19.6306915283203,0
"q27",40,"72",41,"Andropogon gerardii",3.834978,46.3615,71.13947,6,0,0,70,27.4747467041016,0
"q27",40,"73",40,"Andropogon gerardii",8.571244,30.58803,70.31183,7,0,0,57,27.537971496582,0
"q27",40,"74",47,"Andropogon gerardii",7.53739,50.44534,69.39731,6,0,0,70,28.9623489379883,0
"q27",40,"75",45,"Andropogon gerardii",5.432323,13.95669,68.19188,7,0,0,46,12.7065896987915,0
"q27",40,"76",50,"Andropogon gerardii",6.748428,12.50959,66.2761,7,0,0,46,11.0400133132935,0
"q27",40,"77",52,"Andropogon gerardii",10.32389,27.85177,64.26952,7,0,0,57,26.4931869506836,0
"q27",40,"78",56,"Andropogon gerardii",4.748558,66.41383,61.44805,6,0,0,67,32.5933303833008,0
"q27",40,"79",57,"Andropogon gerardii",4.994369,70.55186,59.84793,6,0,0,67,28.4807205200195,0
"q27",40,"80",61,"Andropogon gerardii",4.632386,71.23465,56.04104,6,0,0,67,27.7491836547852,0
"q27",40,"81",60,"Andropogon gerardii",10.68644,28.79148,54.94533,7,0,0,57,26.9868011474609,0
"q27",40,"82",63,"Andropogon gerardii",6.753298,64.47019,53.98288,6,0,0,67,34.3843688964844,0
"q27",40,"83",67,"Andropogon gerardii",7.993393,67.14247,49.58708,6,0,0,67,31.5027389526367,0
"q27",40,"84",68,"Andropogon gerardii",6.02493,60.58478,48.66728,6,0,0,67,38.3578224182129,0
"q27",40,"85",72,"Andropogon gerardii",6.548773,64.30794,46.97013,6,0,0,67,34.5749664306641,0
"q27",40,"86",76,"Andropogon gerardii",7.46765,57.23018,43.50549,6,0,0,67,41.2062721252441,0
"q27",40,"87",79,"Andropogon gerardii",11.71784,50.18509,35.96277,7,0,0,52,33.1281318664551,0
"q27",40,"88",80,"Andropogon gerardii",8.663643,47.91552,29.80818,7,0,0,52,27.4614429473877,0
"q27",40,"89",85,"Andropogon gerardii",11.35341,59.62277,23.7613,6,1,1,76,21.7603664398193,0
"q27",40,"90",92,"Andropogon gerardii",7.399993,81.31665,10.95883,6,1,0,87,8.74389743804932,0
"q27",40,"91",94,"Andropogon gerardii",7.714735,85.92186,10.35294,6,0,0,87,8.0307788848877,0
"q27",40,"92",96,"Andropogon gerardii",8.220021,77.60951,8.938498,6,1,0,87,6.74985313415527,0
"q27",41,"64",70,"Andropogon gerardii",2.292218,83.89589,60.05077,7,1,1,67,15.1687393188477,0
"q27",41,"65",49,"Andropogon gerardii",0.6962712,86.10316,28.62254,1,0,0,96,13.4800033569336,0
"q27",41,"66",57,"Andropogon gerardii",2.68517,81.03017,13.61655,7,1,0,87,12.4743604660034,0
"q27",41,"67",65,"Andropogon gerardii",1.667035,81.56454,8.414076,7,0,0,87,7.64733600616455,0
"q27",42,"38",29,"Andropogon gerardii",11.55061,63.93591,21.52212,8,1,1,76,19.3116054534912,0
"q27",43,"39",6,"Andropogon gerardii",10.07747,85.344,87.01973,1,1,0,97,11.4162979125977,0
"q27",43,"40",8,"Andropogon gerardii",52.89724,66.83584,81.76662,1,1,0,98,14.6325531005859,0
"q27",43,"41",10,"Andropogon gerardii",351.2419,26.71038,67.83486,1,1,0,99,10.1444444656372,0
"q27",43,"42",14,"Andropogon gerardii",12.59389,22.13733,77.208,1,0,0,100,20.1389446258545,0
"q27",43,"43",18,"Andropogon gerardii",25.7428,61.2475,68.79956,1,1,0,101,28.2339553833008,0
"q27",43,"44",19,"Andropogon gerardii",79.80057,1.649119,58.31319,1,1,0,102,-0.069143533706665,1
"q27",43,"45",20,"Andropogon gerardii",24.44778,74.75151,66.1626,1,1,0,103,22.3517303466797,0
"q27",43,"46",24,"Andropogon gerardii",89.40817,37.56798,59.65915,1,1,0,104,31.7066688537598,0
"q27",43,"47",26,"Andropogon gerardii",28.84994,86.77399,56.56535,9,1,1,67,10.3094635009766,0
"q27",43,"48",31,"Andropogon gerardii",42.89842,67.0611,41.93082,1,1,0,105,29.4480514526367,0
"q27",43,"49",36,"Andropogon gerardii",9.786357,38.7479,35.88138,1,0,0,106,33.9883460998535,0
"q27",43,"50",38,"Andropogon gerardii",41.39721,50.17648,27.92041,1,1,0,107,23.9853744506836,0
"q27",43,"51",41,"Andropogon gerardii",41.08366,68.33183,21.64158,9,1,0,76,18.05348777771,0
"q27",43,"52",43,"Andropogon gerardii",11.29324,73.77274,19.38473,1,0,0,108,17.3876209259033,0
"q27",43,"53",47,"Andropogon gerardii",9.609413,84.84055,17.47801,9,1,1,87,13.4674301147461,0
"q27",44,"32",1,"Andropogon gerardii",29.93474,2.945926,97.75029,1,0,0,109,-0.591567993164062,0
"q27",44,"33",7,"Andropogon gerardii",81.00697,17.95264,89.16302,1,0,0,110,6.83148956298828,0
"q27",44,"34",6,"Andropogon gerardii",42.57692,55.24747,89.71867,1,0,0,111,6.99799346923828,0
"q27",44,"35",8,"Andropogon gerardii",49.79227,30.88444,87.77833,1,0,0,112,8.50707244873047,0
"q27",44,"36",9,"Andropogon gerardii",24.77633,85.19536,87.76741,2,0,0,97,9.34943389892578,0
"q27",44,"37",12,"Andropogon gerardii",92.38821,67.47285,82.84435,2,1,0,98,12.4222106933594,0
"q27",44,"38",14,"Andropogon gerardii",55.00087,43.51242,81.31079,2,0,0,99,14.8498077392578,0
"q27",44,"39",16,"Andropogon gerardii",544.9957,24.45279,67.31902,2,1,0,99,8.76336860656738,0
"q27",44,"40",19,"Andropogon gerardii",60.30659,60.14776,69.91515,2,0,0,101,25.4485092163086,0
"q27",44,"41",20,"Andropogon gerardii",33.6478,3.069608,70.82138,2,0,0,102,-0.0118027003481984,0
"q27",44,"42",22,"Andropogon gerardii",27.38583,74.79595,62.53969,2,0,0,103,22.3545150756836,0
"q27",44,"43",23,"Andropogon gerardii",26.77687,97.49946,62.26078,1,0,0,113,-0.00789642333984375,0
"q27",44,"44",25,"Andropogon gerardii",16.90121,1.513574,61.10168,2,0,0,102,-0.00776238553225994,1
"q27",44,"45",29,"Andropogon gerardii",26.31663,82.20475,57.73742,10,0,0,67,14.6073837280273,0
"q27",44,"46",30,"Andropogon gerardii",30.18845,50.47385,56.12439,2,0,0,104,40.6610412597656,0
"q27",44,"47",35,"Andropogon gerardii",25.5025,48.13435,47.39423,1,0,0,114,43.7712211608887,0
"q27",44,"48",38,"Andropogon gerardii",42.20475,3.708915,45.10662,2,1,0,102,0.00207634805701673,0
"q27",44,"49",37,"Andropogon gerardii",53.71598,64.41407,44.09937,2,0,0,105,31.8185119628906,0
"q27",44,"50",42,"Andropogon gerardii",25.30731,55.00267,34.51068,2,0,0,107,30.9632148742676,0
"q27",44,"51",47,"Andropogon gerardii",12.2073,83.07391,20.78934,10,0,0,87,15.2768325805664,0
"q27",44,"52",49,"Andropogon gerardii",14.52774,62.76147,18.19871,10,0,0,76,15.0806751251221,0
"q27",44,"53",51,"Andropogon gerardii",17.18149,73.15329,16.24882,10,0,0,76,13.3540706634521,0
"q27",44,"54",60,"Andropogon gerardii",120.3793,80.7154,4.456505,1,0,0,115,0.293593555688858,0
"q27",45,"62",1,"Andropogon gerardii",5255.241,50.26545,81.70955,3,1,0,99,-0.613990783691406,0
"q27",45,"63",8,"Andropogon gerardii",3.543443,67.12845,94.27219,1,0,0,116,4.41378021240234,0
"q27",45,"64",11,"Andropogon gerardii",3.043282,63.96831,89.8595,3,0,0,98,7.58245086669922,0
"q27",45,"65",18,"Andropogon gerardii",141.9083,2.218798,57.35977,3,0,0,102,-0.125460043549538,0
"q27",45,"66",68,"Andropogon gerardii",5.183092,56.42223,9.016888,1,0,0,117,7.68121671676636,0
"q27",46,"59",1,"Andropogon gerardii",5940.558,33.33262,56.59713,4,1,0,99,-1.20683288574219,0
"q27",46,"60",27,"Andropogon gerardii",15.9034,97.47971,57.88773,4,0,0,99,0.204803466796875,1
"q27",46,"61",41,"Andropogon gerardii",578.9012,33.61553,21.50471,4,1,0,99,-0.421210318803787,0
"q27",46,"62",44,"Andropogon gerardii",328.9027,4.796384,9.457998,1,0,0,118,-1.17801296710968,0
"q27",47,"46",4,"Andropogon gerardii",233.2199,14.12812,92.50357,5,1,0,99,-0.728843688964844,0
"q27",47,"47",3,"Andropogon gerardii",176.6077,36.74421,92.72226,5,0,0,99,-0.312400817871094,0
"q27",47,"48",5,"Andropogon gerardii",57.64818,96.15611,93.01909,5,1,0,99,0.987236022949219,0
"q27",47,"49",8,"Andropogon gerardii",6.863258,58.85371,91.72017,5,0,0,99,7.03411102294922,0
"q27",47,"50",9,"Andropogon gerardii",9.818416,76.35017,88.25188,5,1,0,99,10.0118789672852,0
"q27",47,"51",12,"Andropogon gerardii",26.87082,42.73933,79.97091,5,0,0,99,17.4409484863281,0
"q27",47,"52",13,"Andropogon gerardii",99.85983,94.599,73.90784,5,1,0,99,0.448410034179688,0
"q27",47,"53",17,"Andropogon gerardii",10.3959,58.34384,76.67378,5,0,0,99,21.7962951660156,0
"q27",47,"54",19,"Andropogon gerardii",726.1279,23.46545,61.18118,5,1,0,99,8.9438943862915,0
"q27",47,"55",25,"Andropogon gerardii",54.6951,63.81463,65.21749,5,0,0,99,30.7568054199219,0
"q27",47,"56",28,"Andropogon gerardii",13.92742,56.10817,62.48917,5,0,0,99,35.6797485351562,0
"q27",47,"57",30,"Andropogon gerardii",14.85567,95.11888,58.59935,5,1,0,99,3.15066528320312,0
"q27",47,"58",36,"Andropogon gerardii",40.94169,60.03226,49.84621,5,0,0,99,36.0423545837402,0
"q27",47,"59",37,"Andropogon gerardii",14.31526,79.0287,50.30349,5,0,0,99,19.0041351318359,0
"q27",47,"60",45,"Andropogon gerardii",400.2372,56.00102,25.96324,5,1,0,99,17.7680568695068,0
"q27",47,"61",47,"Andropogon gerardii",37.8772,35.01336,39.54473,5,0,0,99,30.2663707733154,0
"q27",47,"62",59,"Andropogon gerardii",5.93605,94.29539,18.03215,5,0,0,99,4.30994415283203,0
